uid,typeEvent,inference,startDate,endDate,duration
u08,Physical activity,0,2013-05-18 18:03:58,2013-05-18 18:03:58,0
u08,Physical activity,3,2013-05-18 18:04:01,2013-05-18 18:04:06,5
u08,Physical activity,0,2013-05-18 18:07:09,2013-05-18 18:15:21,492
u08,Physical activity,1,2013-05-18 18:15:24,2013-05-18 18:15:24,0
u08,Physical activity,2,2013-05-18 18:15:26,2013-05-18 18:15:31,5
u08,Physical activity,1,2013-05-18 18:15:34,2013-05-18 18:15:42,8
u08,Physical activity,2,2013-05-18 18:15:44,2013-05-18 18:19:55,251
u08,Physical activity,1,2013-05-18 18:19:57,2013-05-18 18:20:00,3
u08,Physical activity,2,2013-05-18 18:20:02,2013-05-18 18:23:13,191
u08,Physical activity,0,2013-05-18 18:23:16,2013-05-18 18:55:15,1919
u08,Physical activity,2,2013-05-18 18:55:18,2013-05-18 19:03:20,482
u08,Physical activity,1,2013-05-18 19:03:22,2013-05-18 19:03:30,8
u08,Physical activity,2,2013-05-18 19:03:32,2013-05-18 19:07:19,227
u08,Physical activity,0,2013-05-18 19:07:22,2013-05-18 19:07:40,18
u08,Physical activity,3,2013-05-18 19:07:42,2013-05-18 19:07:50,8
u08,Physical activity,0,2013-05-18 19:07:53,2013-05-19 04:51:22,35009
u08,Physical activity,1,2013-05-19 04:51:25,2013-05-19 04:51:40,15
u08,Physical activity,0,2013-05-19 04:51:43,2013-05-19 04:51:45,2
u08,Physical activity,1,2013-05-19 04:51:48,2013-05-19 04:55:19,211
u08,Physical activity,0,2013-05-19 04:55:22,2013-05-19 04:55:45,23
u08,Physical activity,1,2013-05-19 04:55:47,2013-05-19 04:55:47,0
u08,Physical activity,0,2013-05-19 04:55:53,2013-05-19 04:59:57,244
u08,Physical activity,3,2013-05-19 05:00:00,2013-05-19 05:00:00,0
u08,Physical activity,1,2013-05-19 05:00:03,2013-05-19 05:00:05,2
u08,Physical activity,3,2013-05-19 05:00:08,2013-05-19 05:00:10,2
u08,Physical activity,1,2013-05-19 05:03:13,2013-05-19 05:03:18,5
u08,Physical activity,2,2013-05-19 05:03:21,2013-05-19 05:03:31,10
u08,Physical activity,1,2013-05-19 05:03:34,2013-05-19 05:03:44,10
u08,Physical activity,2,2013-05-19 05:03:47,2013-05-19 05:03:57,10
u08,Physical activity,1,2013-05-19 05:04:00,2013-05-19 05:07:15,195
u08,Physical activity,2,2013-05-19 05:07:18,2013-05-19 05:07:59,41
u08,Physical activity,0,2013-05-19 05:08:02,2013-05-19 05:08:09,7
u08,Physical activity,1,2013-05-19 05:08:12,2013-05-19 05:12:07,235
u08,Physical activity,0,2013-05-19 05:12:09,2013-05-19 12:55:29,27800
u08,Physical activity,3,2013-05-19 12:55:31,2013-05-19 12:55:31,0
u08,Physical activity,0,2013-05-19 12:55:34,2013-05-19 13:07:32,718
u08,Physical activity,1,2013-05-19 13:07:35,2013-05-19 13:11:40,245
u08,Physical activity,2,2013-05-19 13:11:42,2013-05-19 13:11:42,0
u08,Physical activity,1,2013-05-19 13:11:45,2013-05-19 13:11:45,0
u08,Physical activity,2,2013-05-19 13:11:48,2013-05-19 13:11:53,5
u08,Physical activity,1,2013-05-19 13:11:55,2013-05-19 13:11:55,0
u08,Physical activity,2,2013-05-19 13:11:58,2013-05-19 13:15:32,214
u08,Physical activity,1,2013-05-19 13:15:34,2013-05-19 13:19:21,227
u08,Physical activity,0,2013-05-19 13:19:24,2013-05-19 13:19:26,2
u08,Physical activity,3,2013-05-19 13:19:29,2013-05-19 13:19:29,0
u08,Physical activity,0,2013-05-19 13:19:31,2013-05-19 13:19:31,0
u08,Physical activity,1,2013-05-19 13:19:36,2013-05-19 13:20:05,29
u08,Physical activity,0,2013-05-19 13:20:07,2013-05-19 13:43:46,1419
u08,Physical activity,1,2013-05-19 13:43:49,2013-05-19 13:43:51,2
u08,Physical activity,0,2013-05-19 13:43:57,2013-05-19 14:32:10,2893
u08,Physical activity,1,2013-05-19 14:35:12,2013-05-19 14:39:16,244
u08,Physical activity,2,2013-05-19 14:39:18,2013-05-19 14:43:20,242
u08,Physical activity,0,2013-05-19 14:43:22,2013-05-19 15:35:41,3139
u08,Physical activity,3,2013-05-19 15:35:44,2013-05-19 15:35:44,0
u08,Physical activity,0,2013-05-19 15:35:46,2013-05-19 16:47:49,4323
u08,Physical activity,1,2013-05-19 16:47:52,2013-05-19 16:47:54,2
u08,Physical activity,0,2013-05-19 16:47:57,2013-05-19 16:51:16,199
u08,Physical activity,1,2013-05-19 16:51:34,2013-05-19 16:55:33,239
u08,Physical activity,0,2013-05-19 16:55:36,2013-05-19 16:56:07,31
u08,Physical activity,1,2013-05-19 16:56:09,2013-05-19 16:59:18,189
u08,Physical activity,0,2013-05-19 16:59:20,2013-05-19 17:35:20,2160
u08,Physical activity,1,2013-05-19 17:35:22,2013-05-19 17:35:48,26
u08,Physical activity,2,2013-05-19 17:35:50,2013-05-19 17:36:08,18
u08,Physical activity,1,2013-05-19 17:36:11,2013-05-19 17:39:27,196
u08,Physical activity,0,2013-05-19 17:39:29,2013-05-19 17:39:45,16
u08,Physical activity,1,2013-05-19 17:39:47,2013-05-19 17:44:14,267
u08,Physical activity,0,2013-05-19 17:47:19,2013-05-19 17:48:01,42
u08,Physical activity,1,2013-05-19 17:48:03,2013-05-19 17:55:32,449
u08,Physical activity,0,2013-05-19 17:55:35,2013-05-19 18:23:21,1666
u08,Physical activity,1,2013-05-19 18:23:24,2013-05-19 18:23:29,5
u08,Physical activity,2,2013-05-19 18:23:32,2013-05-19 18:23:42,10
u08,Physical activity,1,2013-05-19 18:23:45,2013-05-19 18:35:17,692
u08,Physical activity,0,2013-05-19 18:35:20,2013-05-19 18:51:31,971
u08,Physical activity,3,2013-05-19 18:51:34,2013-05-19 18:51:39,5
u08,Physical activity,1,2013-05-19 18:51:41,2013-05-19 18:51:54,13
u08,Physical activity,0,2013-05-19 18:51:57,2013-05-19 18:52:07,10
u08,Physical activity,1,2013-05-19 18:52:10,2013-05-19 18:55:38,208
u08,Physical activity,2,2013-05-19 18:55:41,2013-05-19 18:55:41,0
u08,Physical activity,1,2013-05-19 18:55:43,2013-05-19 18:59:20,217
u08,Physical activity,0,2013-05-19 18:59:22,2013-05-19 19:23:30,1448
u08,Physical activity,1,2013-05-19 19:23:33,2013-05-19 19:23:33,0
u08,Physical activity,3,2013-05-19 19:23:35,2013-05-19 19:23:43,8
u08,Physical activity,0,2013-05-19 19:23:46,2013-05-19 19:23:59,13
u08,Physical activity,3,2013-05-19 19:24:01,2013-05-19 19:24:04,3
u08,Physical activity,0,2013-05-19 19:24:06,2013-05-19 19:51:22,1636
u08,Physical activity,1,2013-05-19 19:51:25,2013-05-19 19:55:52,267
u08,Physical activity,2,2013-05-19 19:55:55,2013-05-19 19:55:55,0
u08,Physical activity,1,2013-05-19 19:55:58,2013-05-19 19:55:58,0
u08,Physical activity,2,2013-05-19 19:56:00,2013-05-19 19:56:03,3
u08,Physical activity,1,2013-05-19 19:56:05,2013-05-19 19:59:25,200
u08,Physical activity,0,2013-05-19 19:59:28,2013-05-19 20:03:27,239
u08,Physical activity,3,2013-05-19 20:03:30,2013-05-19 20:03:30,0
u08,Physical activity,0,2013-05-19 20:03:32,2013-05-19 20:04:14,42
u08,Physical activity,1,2013-05-19 20:07:16,2013-05-19 20:07:16,0
u08,Physical activity,0,2013-05-19 20:07:22,2013-05-19 20:32:01,1479
u08,Physical activity,3,2013-05-19 20:32:04,2013-05-19 20:32:04,0
u08,Physical activity,0,2013-05-19 20:32:06,2013-05-19 20:59:33,1647
u08,Physical activity,1,2013-05-19 20:59:35,2013-05-19 21:00:01,26
u08,Physical activity,0,2013-05-19 21:00:09,2013-05-20 00:19:30,11961
u08,Physical activity,3,2013-05-20 00:19:33,2013-05-20 00:19:51,18
u08,Physical activity,0,2013-05-20 00:19:54,2013-05-20 00:27:29,455
u08,Physical activity,3,2013-05-20 00:27:32,2013-05-20 00:27:32,0
u08,Physical activity,1,2013-05-20 00:27:35,2013-05-20 00:27:42,7
u08,Physical activity,0,2013-05-20 00:27:48,2013-05-20 00:31:21,213
u08,Physical activity,3,2013-05-20 00:31:27,2013-05-20 00:31:34,7
u08,Physical activity,0,2013-05-20 00:31:37,2013-05-20 00:35:44,247
u08,Physical activity,1,2013-05-20 00:35:47,2013-05-20 00:35:49,2
u08,Physical activity,0,2013-05-20 00:35:52,2013-05-20 00:36:02,10
u08,Physical activity,3,2013-05-20 00:36:05,2013-05-20 00:39:39,214
u08,Physical activity,0,2013-05-20 00:39:41,2013-05-20 00:40:07,26
u08,Physical activity,3,2013-05-20 00:40:10,2013-05-20 00:40:12,2
u08,Physical activity,0,2013-05-20 00:40:15,2013-05-20 00:47:50,455
u08,Physical activity,1,2013-05-20 00:48:02,2013-05-20 00:51:25,203
u08,Physical activity,0,2013-05-20 00:51:28,2013-05-20 00:59:53,505
u08,Physical activity,1,2013-05-20 01:01:35,2013-05-20 01:01:46,11
u08,Physical activity,0,2013-05-20 01:01:48,2013-05-20 01:01:53,5
u08,Physical activity,3,2013-05-20 01:01:56,2013-05-20 01:02:11,15
u08,Physical activity,0,2013-05-20 01:02:14,2013-05-20 01:10:09,475
u08,Physical activity,1,2013-05-20 01:10:11,2013-05-20 01:10:11,0
u08,Physical activity,0,2013-05-20 01:10:16,2013-05-20 01:26:06,950
u08,Physical activity,1,2013-05-20 01:26:11,2013-05-20 01:26:19,8
u08,Physical activity,0,2013-05-20 01:29:22,2013-05-20 01:37:59,517
u08,Physical activity,3,2013-05-20 01:38:02,2013-05-20 01:38:02,0
u08,Physical activity,1,2013-05-20 01:38:04,2013-05-20 01:38:04,0
u08,Physical activity,0,2013-05-20 01:38:12,2013-05-20 01:41:39,207
u08,Physical activity,1,2013-05-20 01:41:41,2013-05-20 01:41:41,0
u08,Physical activity,0,2013-05-20 01:41:46,2013-05-20 01:53:28,702
u08,Physical activity,3,2013-05-20 01:53:33,2013-05-20 01:53:38,5
u08,Physical activity,0,2013-05-20 01:53:41,2013-05-20 01:53:51,10
u08,Physical activity,3,2013-05-20 01:53:54,2013-05-20 01:57:22,208
u08,Physical activity,1,2013-05-20 01:57:28,2013-05-20 02:01:28,240
u08,Physical activity,0,2013-05-20 02:01:31,2013-05-20 08:22:01,22830
u08,Physical activity,3,2013-05-20 08:22:06,2013-05-20 08:22:06,0
u08,Physical activity,0,2013-05-20 08:22:09,2013-05-20 08:22:09,0
u08,Physical activity,3,2013-05-20 08:22:12,2013-05-20 08:22:14,2
u08,Physical activity,0,2013-05-20 08:22:17,2013-05-20 08:26:24,247
u08,Physical activity,1,2013-05-20 08:31:24,2013-05-20 08:31:24,0
u08,Physical activity,0,2013-05-20 08:31:30,2013-05-20 14:56:12,23082
u08,Physical activity,3,2013-05-20 14:56:14,2013-05-20 14:56:14,0
u08,Physical activity,0,2013-05-20 14:56:17,2013-05-20 15:15:31,1154
u08,Physical activity,1,2013-05-20 15:15:33,2013-05-20 15:23:39,486
u08,Physical activity,0,2013-05-20 15:23:41,2013-05-20 15:24:10,29
u08,Physical activity,3,2013-05-20 15:24:12,2013-05-20 15:24:12,0
u08,Physical activity,0,2013-05-20 15:24:15,2013-05-20 18:11:32,10037
u08,Physical activity,1,2013-05-20 18:11:34,2013-05-20 18:11:37,3
u08,Physical activity,2,2013-05-20 18:11:40,2013-05-20 18:11:42,2
u08,Physical activity,1,2013-05-20 18:11:45,2013-05-20 18:40:19,1714
u08,Physical activity,0,2013-05-20 18:40:22,2013-05-20 18:40:22,0
u08,Physical activity,1,2013-05-20 18:40:24,2013-05-20 18:47:27,423
u08,Physical activity,0,2013-05-20 18:47:30,2013-05-20 19:03:55,985
u08,Physical activity,3,2013-05-20 19:03:58,2013-05-20 19:04:01,3
u08,Physical activity,0,2013-05-20 19:04:03,2013-05-20 19:16:06,723
u08,Physical activity,3,2013-05-20 19:16:09,2013-05-20 19:16:14,5
u08,Physical activity,0,2013-05-20 19:16:17,2013-05-20 19:24:11,474
u08,Physical activity,3,2013-05-20 19:24:14,2013-05-20 19:24:14,0
u08,Physical activity,0,2013-05-20 19:24:16,2013-05-20 19:47:37,1401
u08,Physical activity,3,2013-05-20 19:47:45,2013-05-20 19:47:53,8
u08,Physical activity,0,2013-05-20 19:47:55,2013-05-20 19:48:09,14
u08,Physical activity,3,2013-05-20 19:48:11,2013-05-20 19:48:27,16
u08,Physical activity,1,2013-05-20 19:51:35,2013-05-20 19:51:43,8
u08,Physical activity,2,2013-05-20 19:51:45,2013-05-20 19:52:08,23
u08,Physical activity,1,2013-05-20 19:52:11,2013-05-20 19:55:30,199
u08,Physical activity,2,2013-05-20 19:55:33,2013-05-20 19:55:35,2
u08,Physical activity,1,2013-05-20 19:55:38,2013-05-20 19:55:53,15
u08,Physical activity,2,2013-05-20 19:55:56,2013-05-20 19:56:27,31
u08,Physical activity,1,2013-05-20 19:59:32,2013-05-20 19:59:35,3
u08,Physical activity,2,2013-05-20 19:59:37,2013-05-20 20:00:01,24
u08,Physical activity,1,2013-05-20 20:00:03,2013-05-20 20:03:30,207
u08,Physical activity,0,2013-05-20 20:03:32,2013-05-20 20:59:56,3384
u08,Physical activity,1,2013-05-20 20:59:58,2013-05-20 21:03:35,217
u08,Physical activity,2,2013-05-20 21:03:37,2013-05-20 21:03:53,16
u08,Physical activity,1,2013-05-20 21:03:55,2013-05-20 21:03:55,0
u08,Physical activity,2,2013-05-20 21:03:58,2013-05-20 21:04:08,10
u08,Physical activity,1,2013-05-20 21:04:11,2013-05-20 21:04:18,7
u08,Physical activity,2,2013-05-20 21:04:21,2013-05-20 21:04:24,3
u08,Physical activity,1,2013-05-20 21:04:26,2013-05-20 21:07:33,187
u08,Physical activity,0,2013-05-20 21:07:35,2013-05-20 21:51:59,2664
u08,Physical activity,1,2013-05-20 21:52:01,2013-05-20 21:52:01,0
u08,Physical activity,3,2013-05-20 21:52:04,2013-05-20 21:52:07,3
u08,Physical activity,0,2013-05-20 21:52:15,2013-05-20 22:11:53,1178
u08,Physical activity,3,2013-05-20 22:11:56,2013-05-20 22:11:56,0
u08,Physical activity,0,2013-05-20 22:12:01,2013-05-20 22:51:40,2379
u08,Physical activity,3,2013-05-20 22:51:43,2013-05-20 22:51:51,8
u08,Physical activity,0,2013-05-20 22:51:53,2013-05-20 23:00:04,491
u08,Physical activity,3,2013-05-20 23:00:07,2013-05-20 23:00:09,2
u08,Physical activity,0,2013-05-20 23:00:12,2013-05-20 23:27:47,1655
u08,Physical activity,1,2013-05-20 23:27:52,2013-05-20 23:27:57,5
u08,Physical activity,0,2013-05-20 23:28:00,2013-05-21 00:07:45,2385
u08,Physical activity,1,2013-05-21 00:07:48,2013-05-21 00:11:38,230
u08,Physical activity,0,2013-05-21 00:11:41,2013-05-21 00:11:41,0
u08,Physical activity,3,2013-05-21 00:11:44,2013-05-21 00:11:54,10
u08,Physical activity,0,2013-05-21 00:11:57,2013-05-21 00:15:41,224
u08,Physical activity,1,2013-05-21 00:15:43,2013-05-21 00:19:48,245
u08,Physical activity,0,2013-05-21 00:19:53,2013-05-21 00:20:04,11
u08,Physical activity,1,2013-05-21 00:20:06,2013-05-21 00:24:15,249
u08,Physical activity,0,2013-05-21 00:24:18,2013-05-21 00:24:25,7
u08,Physical activity,1,2013-05-21 00:24:28,2013-05-21 00:27:41,193
u08,Physical activity,0,2013-05-21 00:27:44,2013-05-21 01:47:43,4799
u08,Physical activity,1,2013-05-21 01:47:45,2013-05-21 01:52:02,257
u08,Physical activity,0,2013-05-21 01:52:05,2013-05-21 01:52:18,13
u08,Physical activity,1,2013-05-21 01:52:20,2013-05-21 01:55:49,209
u08,Physical activity,3,2013-05-21 01:55:52,2013-05-21 01:55:59,7
u08,Physical activity,0,2013-05-21 01:56:02,2013-05-21 01:56:12,10
u08,Physical activity,3,2013-05-21 01:56:15,2013-05-21 01:56:18,3
u08,Physical activity,0,2013-05-21 01:56:20,2013-05-21 01:59:51,211
u08,Physical activity,3,2013-05-21 01:59:54,2013-05-21 01:59:54,0
u08,Physical activity,0,2013-05-21 01:59:57,2013-05-21 02:00:15,18
u08,Physical activity,3,2013-05-21 02:00:17,2013-05-21 02:00:28,11
u08,Physical activity,0,2013-05-21 02:00:30,2013-05-21 02:11:51,681
u08,Physical activity,3,2013-05-21 02:11:53,2013-05-21 02:11:58,5
u08,Physical activity,0,2013-05-21 02:12:01,2013-05-21 02:19:42,461
u08,Physical activity,3,2013-05-21 02:19:45,2013-05-21 02:23:42,237
u08,Physical activity,0,2013-05-21 02:23:44,2013-05-21 02:28:22,278
u08,Physical activity,3,2013-05-21 02:28:25,2013-05-21 02:28:30,5
u08,Physical activity,0,2013-05-21 02:31:38,2013-05-21 02:44:01,743
u08,Physical activity,3,2013-05-21 02:44:03,2013-05-21 02:47:41,218
u08,Physical activity,0,2013-05-21 02:47:44,2013-05-21 02:47:46,2
u08,Physical activity,1,2013-05-21 02:47:49,2013-05-21 02:47:54,5
u08,Physical activity,3,2013-05-21 02:47:57,2013-05-21 02:48:04,7
u08,Physical activity,0,2013-05-21 02:48:07,2013-05-21 02:51:49,222
u08,Physical activity,3,2013-05-21 02:51:51,2013-05-21 02:51:54,3
u08,Physical activity,0,2013-05-21 02:51:56,2013-05-21 02:52:09,13
u08,Physical activity,3,2013-05-21 02:52:12,2013-05-21 02:52:12,0
u08,Physical activity,0,2013-05-21 02:52:14,2013-05-21 02:52:30,16
u08,Physical activity,3,2013-05-21 02:55:33,2013-05-21 02:55:40,7
u08,Physical activity,0,2013-05-21 02:55:43,2013-05-21 02:55:53,10
u08,Physical activity,3,2013-05-21 02:55:56,2013-05-21 02:56:01,5
u08,Physical activity,0,2013-05-21 02:56:04,2013-05-21 02:59:41,217
u08,Physical activity,3,2013-05-21 02:59:44,2013-05-21 02:59:49,5
u08,Physical activity,0,2013-05-21 02:59:51,2013-05-21 03:00:27,36
u08,Physical activity,3,2013-05-21 03:00:30,2013-05-21 03:00:30,0
u08,Physical activity,0,2013-05-21 03:00:33,2013-05-21 03:11:39,666
u08,Physical activity,3,2013-05-21 03:11:41,2013-05-21 03:11:53,12
u08,Physical activity,0,2013-05-21 03:11:56,2013-05-21 03:12:06,10
u08,Physical activity,3,2013-05-21 03:12:09,2013-05-21 03:12:14,5
u08,Physical activity,0,2013-05-21 03:12:16,2013-05-21 03:16:00,224
u08,Physical activity,3,2013-05-21 03:16:03,2013-05-21 03:16:08,5
u08,Physical activity,0,2013-05-21 03:16:11,2013-05-21 03:16:21,10
u08,Physical activity,3,2013-05-21 03:16:24,2013-05-21 03:19:33,189
u08,Physical activity,0,2013-05-21 03:19:38,2013-05-21 03:23:38,240
u08,Physical activity,1,2013-05-21 03:23:40,2013-05-21 03:23:43,3
u08,Physical activity,0,2013-05-21 03:23:46,2013-05-21 03:32:24,518
u08,Physical activity,3,2013-05-21 03:32:26,2013-05-21 03:32:26,0
u08,Physical activity,0,2013-05-21 03:32:29,2013-05-21 03:55:52,1403
u08,Physical activity,3,2013-05-21 03:55:55,2013-05-21 03:56:00,5
u08,Physical activity,0,2013-05-21 03:56:03,2013-05-21 05:16:15,4812
u08,Physical activity,1,2013-05-21 05:16:18,2013-05-21 05:16:23,5
u08,Physical activity,0,2013-05-21 05:16:25,2013-05-21 08:47:49,12684
u08,Physical activity,3,2013-05-21 08:47:52,2013-05-21 08:48:04,12
u08,Physical activity,0,2013-05-21 08:48:07,2013-05-21 08:48:07,0
u08,Physical activity,3,2013-05-21 08:48:10,2013-05-21 08:48:10,0
u08,Physical activity,0,2013-05-21 08:48:12,2013-05-21 10:00:08,4316
u08,Physical activity,3,2013-05-21 10:00:11,2013-05-21 10:00:24,13
u08,Physical activity,0,2013-05-21 10:00:26,2013-05-21 10:03:37,191
u08,Physical activity,3,2013-05-21 10:03:39,2013-05-21 10:07:32,233
u08,Physical activity,0,2013-05-21 10:07:35,2013-05-21 10:19:43,728
u08,Physical activity,1,2013-05-21 10:19:45,2013-05-21 10:20:01,16
u08,Physical activity,0,2013-05-21 10:20:03,2013-05-21 10:23:45,222
u08,Physical activity,1,2013-05-21 10:23:48,2013-05-21 10:35:35,707
u08,Physical activity,0,2013-05-21 10:35:37,2013-05-21 10:48:28,771
u08,Physical activity,1,2013-05-21 10:48:31,2013-05-21 10:51:34,183
u08,Physical activity,0,2013-05-21 10:51:37,2013-05-21 10:51:47,10
u08,Physical activity,3,2013-05-21 10:51:50,2013-05-21 10:51:57,7
u08,Physical activity,0,2013-05-21 10:52:00,2013-05-21 10:52:00,0
u08,Physical activity,3,2013-05-21 10:52:03,2013-05-21 10:52:03,0
u08,Physical activity,0,2013-05-21 10:52:05,2013-05-21 10:55:32,207
u08,Physical activity,1,2013-05-21 10:55:35,2013-05-21 10:55:37,2
u08,Physical activity,0,2013-05-21 10:55:40,2013-05-21 10:56:13,33
u08,Physical activity,3,2013-05-21 10:56:16,2013-05-21 10:56:16,0
u08,Physical activity,0,2013-05-21 10:56:19,2013-05-21 10:59:42,203
u08,Physical activity,3,2013-05-21 10:59:45,2013-05-21 10:59:48,3
u08,Physical activity,0,2013-05-21 10:59:50,2013-05-21 11:04:17,267
u08,Physical activity,1,2013-05-21 11:04:19,2013-05-21 11:04:25,6
u08,Physical activity,3,2013-05-21 11:04:27,2013-05-21 11:04:27,0
u08,Physical activity,1,2013-05-21 11:04:30,2013-05-21 11:07:36,186
u08,Physical activity,0,2013-05-21 11:07:39,2013-05-21 11:07:49,10
u08,Physical activity,1,2013-05-21 11:07:52,2013-05-21 11:20:16,744
u08,Physical activity,0,2013-05-21 11:20:19,2013-05-21 12:24:07,3828
u08,Physical activity,1,2013-05-21 12:24:09,2013-05-21 12:24:22,13
u08,Physical activity,0,2013-05-21 12:24:25,2013-05-21 12:48:23,1438
u08,Physical activity,1,2013-05-21 12:48:25,2013-05-21 12:48:25,0
u08,Physical activity,0,2013-05-21 12:48:28,2013-05-21 14:00:11,4303
u08,Physical activity,1,2013-05-21 14:00:13,2013-05-21 14:00:13,0
u08,Physical activity,0,2013-05-21 14:00:18,2013-05-21 15:15:46,4528
u08,Physical activity,3,2013-05-21 15:15:49,2013-05-21 15:15:56,7
u08,Physical activity,0,2013-05-21 15:15:59,2013-05-21 15:16:02,3
u08,Physical activity,1,2013-05-21 15:16:04,2013-05-21 15:16:09,5
u08,Physical activity,0,2013-05-21 15:16:12,2013-05-21 15:16:20,8
u08,Physical activity,3,2013-05-21 15:16:22,2013-05-21 15:16:35,13
u08,Physical activity,1,2013-05-21 15:19:38,2013-05-21 15:19:48,10
u08,Physical activity,3,2013-05-21 15:19:51,2013-05-21 15:27:55,484
u08,Physical activity,1,2013-05-21 15:27:58,2013-05-21 15:28:06,8
u08,Physical activity,3,2013-05-21 15:28:08,2013-05-21 15:28:13,5
u08,Physical activity,0,2013-05-21 15:28:16,2013-05-21 15:43:57,941
u08,Physical activity,3,2013-05-21 15:43:59,2013-05-21 15:43:59,0
u08,Physical activity,0,2013-05-21 15:44:02,2013-05-21 15:48:16,254
u08,Physical activity,1,2013-05-21 15:48:31,2013-05-21 15:52:16,225
u08,Physical activity,2,2013-05-21 15:52:19,2013-05-21 15:55:42,203
u08,Physical activity,1,2013-05-21 15:55:45,2013-05-21 15:59:42,237
u08,Physical activity,0,2013-05-21 15:59:44,2013-05-21 17:47:42,6478
u08,Physical activity,1,2013-05-21 17:47:45,2013-05-21 17:48:16,31
u08,Physical activity,0,2013-05-21 17:48:19,2013-05-21 17:48:39,20
u08,Physical activity,1,2013-05-21 17:51:40,2013-05-21 18:00:02,502
u08,Physical activity,3,2013-05-21 18:00:04,2013-05-21 18:00:15,11
u08,Physical activity,0,2013-05-21 18:00:17,2013-05-21 18:00:17,0
u08,Physical activity,1,2013-05-21 18:00:20,2013-05-21 18:03:51,211
u08,Physical activity,2,2013-05-21 18:03:54,2013-05-21 18:03:59,5
u08,Physical activity,1,2013-05-21 18:04:02,2013-05-21 18:07:48,226
u08,Physical activity,0,2013-05-21 18:07:51,2013-05-21 18:07:56,5
u08,Physical activity,1,2013-05-21 18:07:59,2013-05-21 18:07:59,0
u08,Physical activity,0,2013-05-21 18:08:01,2013-05-21 18:08:22,21
u08,Physical activity,1,2013-05-21 18:08:25,2013-05-21 18:24:03,938
u08,Physical activity,3,2013-05-21 18:24:05,2013-05-21 18:24:10,5
u08,Physical activity,0,2013-05-21 18:24:13,2013-05-21 18:24:13,0
u08,Physical activity,1,2013-05-21 18:24:15,2013-05-21 18:24:28,13
u08,Physical activity,0,2013-05-21 18:24:31,2013-05-21 18:24:36,5
u08,Physical activity,1,2013-05-21 18:24:39,2013-05-21 18:27:49,190
u08,Physical activity,0,2013-05-21 18:27:52,2013-05-21 18:27:54,2
u08,Physical activity,3,2013-05-21 18:27:57,2013-05-21 18:28:00,3
u08,Physical activity,1,2013-05-21 18:28:02,2013-05-21 18:28:18,16
u08,Physical activity,0,2013-05-21 18:28:20,2013-05-21 18:32:20,240
u08,Physical activity,1,2013-05-21 18:32:23,2013-05-21 18:32:30,7
u08,Physical activity,0,2013-05-21 18:32:33,2013-05-21 18:35:41,188
u08,Physical activity,1,2013-05-21 18:35:46,2013-05-21 18:36:27,41
u08,Physical activity,0,2013-05-21 18:36:30,2013-05-21 18:36:35,5
u08,Physical activity,1,2013-05-21 18:36:38,2013-05-21 18:36:38,0
u08,Physical activity,3,2013-05-21 18:36:40,2013-05-21 18:39:54,194
u08,Physical activity,0,2013-05-21 18:39:56,2013-05-21 18:43:50,234
u08,Physical activity,1,2013-05-21 18:43:53,2013-05-21 18:47:50,237
u08,Physical activity,0,2013-05-21 18:47:52,2013-05-21 22:03:46,11754
u08,Physical activity,1,2013-05-21 22:03:49,2013-05-21 22:04:04,15
u08,Physical activity,2,2013-05-21 22:04:07,2013-05-21 22:04:07,0
u08,Physical activity,1,2013-05-21 22:04:09,2013-05-21 22:12:00,471
u08,Physical activity,0,2013-05-21 22:12:05,2013-05-21 22:28:07,962
u08,Physical activity,1,2013-05-21 22:28:10,2013-05-21 22:28:34,24
u08,Physical activity,2,2013-05-21 22:28:36,2013-05-21 22:32:00,204
u08,Physical activity,1,2013-05-21 22:32:02,2013-05-21 22:35:46,224
u08,Physical activity,0,2013-05-21 22:35:49,2013-05-21 22:44:28,519
u08,Physical activity,1,2013-05-21 22:44:31,2013-05-21 22:44:33,2
u08,Physical activity,0,2013-05-21 22:44:36,2013-05-22 00:20:43,5767
u08,Physical activity,3,2013-05-22 00:20:46,2013-05-22 00:20:46,0
u08,Physical activity,0,2013-05-22 00:20:49,2013-05-22 00:20:51,2
u08,Physical activity,3,2013-05-22 00:20:54,2013-05-22 00:20:54,0
u08,Physical activity,0,2013-05-22 00:20:56,2013-05-22 10:16:50,35754
u08,Physical activity,1,2013-05-22 10:16:53,2013-05-22 10:17:06,13
u08,Physical activity,3,2013-05-22 10:17:08,2013-05-22 10:17:08,0
u08,Physical activity,1,2013-05-22 10:17:11,2013-05-22 10:17:34,23
u08,Physical activity,0,2013-05-22 10:17:37,2013-05-22 10:17:37,0
u08,Physical activity,1,2013-05-22 10:20:39,2013-05-22 10:21:20,41
u08,Physical activity,2,2013-05-22 10:21:23,2013-05-22 10:24:46,203
u08,Physical activity,0,2013-05-22 10:24:49,2013-05-22 10:24:49,0
u08,Physical activity,1,2013-05-22 10:24:51,2013-05-22 10:24:59,8
u08,Physical activity,0,2013-05-22 10:25:02,2013-05-22 10:25:30,28
u08,Physical activity,1,2013-05-22 10:25:33,2013-05-22 10:28:40,187
u08,Physical activity,0,2013-05-22 10:28:42,2013-05-22 10:49:37,1255
u08,Physical activity,3,2013-05-22 10:52:40,2013-05-22 10:52:45,5
u08,Physical activity,0,2013-05-22 10:52:48,2013-05-22 10:56:44,236
